enrollment_id,attendance_date,status
3640,2025-05-28,Absent
161,2025-06-22,Absent
3890,2025-09-30,Absent
3940,2025-03-03,Present
2258,2025-04-19,Absent
3579,2025-08-16,Absent
1132,2025-03-01,Absent
864,2025-10-28,Absent
1481,2025-05-16,Present
634,2025-02-12,Present
1034,2025-02-08,Absent
210,2025-10-18,Absent
1134,2025-06-08,Absent
3984,2025-04-25,Present
2247,2025-06-25,Present
1646,2025-04-12,Present
2131,2025-04-14,Absent
2952,2025-06-02,Absent
4480,2025-03-02,Absent
1495,2025-10-01,Present
3812,2025-08-23,Present
4292,2025-03-29,Present
297,2025-11-01,Present
3665,2025-04-08,Absent
4660,2025-05-12,Present
4685,2025-06-05,Present
3412,2025-11-05,Present
4522,2025-10-01,Present
4681,2025-07-09,Absent
2400,2025-07-01,Present
454,2025-05-31,Absent
4573,2025-02-09,Present
2127,2025-10-12,Present
4303,2025-09-11,Present
4841,2025-02-04,Present
525,2025-09-14,Absent
916,2025-04-15,Present
2030,2025-05-30,Present
2395,2025-10-10,Absent
4973,2025-07-23,Present
2227,2025-06-21,Present
462,2025-03-18,Present
4037,2025-07-18,Present
3813,2025-10-15,Absent
674,2025-10-01,Absent
64,2025-02-02,Absent
403,2025-10-15,Present
3121,2025-08-19,Absent
1037,2025-05-14,Absent
525,2025-01-18,Absent
712,2025-08-20,Present
668,2025-09-15,Present
162,2025-02-28,Absent
1174,2025-09-25,Present
2024,2025-02-03,Present
1073,2025-06-21,Absent
479,2025-06-24,Present
1569,2025-09-06,Present
2409,2025-06-24,Present
4393,2025-01-20,Present
513,2025-02-19,Absent
4245,2025-03-05,Present
2325,2025-07-25,Absent
1545,2025-01-04,Present
68,2025-02-09,Absent
4833,2025-05-15,Present
2321,2025-09-07,Present
2670,2025-02-09,Absent
2321,2025-06-26,Present
2995,2025-09-24,Present
4312,2025-02-06,Present
2369,2025-02-13,Absent
2567,2025-11-08,Absent
2571,2025-04-22,Present
285,2025-04-07,Absent
4329,2025-01-24,Present
4740,2025-01-06,Absent
853,2025-09-16,Absent
3243,2025-05-03,Present
1993,2025-09-09,Absent
3456,2025-10-27,Present
2220,2025-04-09,Absent
3473,2025-06-07,Absent
798,2025-05-05,Present
386,2025-01-30,Absent
127,2025-01-02,Absent
2826,2025-07-25,Present
2131,2025-05-26,Absent
1866,2025-08-08,Present
303,2025-10-25,Present
2824,2025-09-18,Absent
3261,2025-01-03,Absent
4216,2025-01-25,Absent
3166,2025-07-11,Absent
748,2025-04-06,Absent
336,2025-06-22,Absent
474,2025-05-01,Absent
3610,2025-06-09,Absent
1339,2025-06-25,Absent
3368,2025-02-15,Present
2638,2025-10-21,Absent
1729,2025-09-13,Absent
28,2025-03-11,Present
344,2025-06-22,Absent
3083,2025-06-13,Present
4972,2025-02-09,Present
2080,2025-08-28,Present
4386,2025-01-13,Present
2793,2025-06-20,Present
1726,2025-03-07,Absent
709,2025-08-20,Absent
481,2025-07-03,Present
3391,2025-10-29,Absent
2589,2025-09-28,Present
387,2025-05-12,Absent
1520,2025-03-25,Absent
4991,2025-05-30,Absent
2411,2025-09-22,Present
4140,2025-06-14,Absent
3985,2025-04-03,Present
3468,2025-03-24,Present
3197,2025-03-26,Present
4001,2025-02-07,Present
4273,2025-02-11,Absent
3943,2025-10-28,Present
80,2025-04-16,Absent
1130,2025-08-06,Present
1282,2025-08-17,Present
2558,2025-08-06,Present
858,2025-10-29,Absent
950,2025-06-24,Absent
2428,2025-06-25,Present
827,2025-06-07,Present
1171,2025-03-13,Present
3224,2025-03-25,Present
4479,2025-07-25,Present
3051,2025-04-19,Present
3608,2025-07-07,Absent
4418,2025-04-02,Present
4595,2025-01-17,Absent
3988,2025-07-02,Present
4916,2025-09-08,Present
1773,2025-08-13,Present
483,2025-08-27,Absent
141,2025-05-14,Absent
4525,2025-04-29,Absent
2244,2025-08-27,Present
124,2025-04-06,Present
649,2025-07-12,Absent
2929,2025-05-07,Absent
1120,2025-09-08,Absent
2451,2025-09-03,Absent
2272,2025-05-16,Absent
4025,2025-07-14,Absent
3118,2025-01-11,Absent
4458,2025-07-29,Present
3121,2025-01-10,Present
4496,2025-08-18,Present
4162,2025-07-30,Absent
3206,2025-04-08,Absent
2691,2025-03-13,Present
1225,2025-10-07,Absent
450,2025-06-01,Absent
3220,2025-03-15,Present
2524,2025-03-27,Present
3270,2025-05-14,Absent
1452,2025-06-29,Absent
1633,2025-06-28,Absent
364,2025-10-02,Present
146,2025-10-05,Absent
2057,2025-05-10,Present
4346,2025-03-16,Absent
2574,2025-01-14,Absent
4172,2025-07-27,Present
3566,2025-01-06,Present
2203,2025-03-26,Absent
696,2025-01-30,Present
2032,2025-03-30,Absent
3558,2025-03-20,Absent
745,2025-07-30,Absent
1729,2025-08-25,Present
2714,2025-04-12,Absent
990,2025-03-08,Absent
1233,2025-04-04,Absent
1653,2025-09-04,Present
623,2025-03-24,Present
2641,2025-02-28,Absent
3471,2025-03-24,Present
3191,2025-07-04,Absent
4828,2025-05-13,Absent
435,2025-05-12,Present
18,2025-05-12,Present
4854,2025-03-04,Absent
2673,2025-10-25,Present
2486,2025-08-07,Absent
1270,2025-10-10,Absent
346,2025-01-28,Absent
1798,2025-02-06,Absent
61,2025-01-29,Present
3458,2025-10-13,Absent
120,2025-10-08,Absent
499,2025-03-01,Present
262,2025-02-12,Absent
2353,2025-06-24,Present
1485,2025-08-15,Absent
1159,2025-03-24,Present
1867,2025-01-26,Absent
4611,2025-04-05,Absent
927,2025-02-13,Absent
2859,2025-11-06,Present
4520,2025-05-20,Absent
2011,2025-05-25,Absent
3731,2025-10-17,Present
3872,2025-10-29,Absent
2631,2025-09-12,Present
4198,2025-07-21,Present
3303,2025-06-10,Absent
1855,2025-04-02,Present
4093,2025-10-19,Absent
2488,2025-10-13,Present
3291,2025-10-19,Present
1858,2025-10-09,Absent
462,2025-02-17,Present
725,2025-11-04,Present
387,2025-10-31,Present
1821,2025-04-30,Absent
4873,2025-08-31,Present
446,2025-01-12,Present
4561,2025-03-13,Present
1212,2025-06-05,Present
938,2025-08-03,Present
1782,2025-09-09,Absent
2188,2025-03-28,Present
3403,2025-01-11,Absent
1778,2025-09-04,Absent
1571,2025-03-09,Absent
3823,2025-09-02,Absent
959,2025-06-10,Present
3759,2025-08-22,Present
4616,2025-11-04,Present
3785,2025-03-18,Present
751,2025-01-15,Absent
4351,2025-10-02,Present
2417,2025-07-31,Absent
1820,2025-09-05,Absent
3526,2025-06-21,Present
3901,2025-09-07,Absent
1388,2025-06-12,Present
4981,2025-06-23,Absent
229,2025-01-09,Absent
2958,2025-05-14,Present
3787,2025-08-16,Absent
2495,2025-09-02,Absent
3825,2025-02-24,Present
4466,2025-02-12,Present
3113,2025-01-17,Present
3899,2025-09-17,Present
1208,2025-08-13,Present
382,2025-10-05,Absent
3670,2025-05-20,Present
409,2025-10-07,Absent
4685,2025-07-19,Absent
3295,2025-10-11,Absent
1719,2025-04-27,Present
3512,2025-01-25,Absent
1292,2025-08-18,Absent
4837,2025-09-25,Present
4826,2025-08-15,Present
1359,2025-04-01,Absent
4543,2025-01-11,Absent
2945,2025-04-19,Absent
3409,2025-10-06,Present
2802,2025-03-12,Absent
2307,2025-03-04,Absent
1677,2025-07-22,Absent
2675,2025-01-05,Present
2180,2025-10-07,Absent
3277,2025-08-18,Absent
3049,2025-06-24,Absent
3179,2025-07-16,Absent
4697,2025-04-06,Present
746,2025-07-01,Present
2372,2025-04-30,Present
4169,2025-01-05,Absent
4551,2025-05-22,Absent
4292,2025-08-05,Absent
2714,2025-01-28,Absent
4782,2025-07-02,Present
2423,2025-04-26,Absent
4646,2025-10-26,Present
4639,2025-11-02,Present
3404,2025-11-01,Absent
187,2025-06-14,Absent
1435,2025-08-05,Present
916,2025-07-07,Present
4351,2025-03-27,Absent
358,2025-01-18,Absent
622,2025-04-17,Absent
3404,2025-07-30,Present
4198,2025-09-09,Absent
4595,2025-02-27,Present
698,2025-01-04,Present
3018,2025-01-04,Absent
4368,2025-09-07,Present
545,2025-06-08,Absent
2365,2025-06-14,Absent
1818,2025-08-26,Absent
4866,2025-09-13,Absent
844,2025-07-16,Present
1336,2025-10-01,Absent
3329,2025-03-24,Absent
2705,2025-07-20,Present
2255,2025-01-31,Present
4487,2025-04-20,Absent
1372,2025-07-24,Absent
509,2025-07-13,Absent
1843,2025-08-26,Present
4569,2025-09-10,Present
630,2025-10-17,Absent
2136,2025-02-07,Absent
4240,2025-07-28,Present
3267,2025-04-30,Absent
2365,2025-11-05,Present
675,2025-01-27,Absent
4011,2025-05-13,Present
1951,2025-03-21,Absent
1355,2025-02-14,Present
2190,2025-05-30,Present
1634,2025-08-02,Absent
627,2025-08-24,Present
4918,2025-04-26,Absent
188,2025-01-07,Absent
3478,2025-03-05,Present
4905,2025-06-08,Present
2973,2025-06-11,Absent
2478,2025-03-01,Present
4323,2025-07-21,Absent
2790,2025-06-21,Absent
245,2025-08-31,Absent
4193,2025-06-26,Absent
4746,2025-09-30,Present
1474,2025-09-15,Absent
4144,2025-06-04,Present
3688,2025-04-24,Absent
2274,2025-04-05,Present
4932,2025-05-13,Absent
3502,2025-02-26,Absent
1910,2025-07-10,Absent
3781,2025-10-21,Absent
4065,2025-06-20,Absent
1238,2025-07-19,Present
2987,2025-08-10,Absent
1242,2025-10-26,Absent
1923,2025-01-16,Present
1982,2025-05-15,Present
2506,2025-06-27,Absent
4968,2025-04-04,Absent
1401,2025-08-13,Present
3108,2025-01-04,Absent
2786,2025-07-15,Absent
4421,2025-03-08,Absent
4716,2025-04-08,Present
4959,2025-07-09,Absent
1361,2025-09-28,Present
253,2025-06-21,Absent
1439,2025-05-14,Present
1899,2025-07-02,Absent
3786,2025-05-16,Present
1440,2025-06-04,Absent
3791,2025-01-18,Present
4541,2025-10-01,Present
3970,2025-02-12,Absent
3731,2025-02-05,Present
2535,2025-06-08,Present
1070,2025-08-25,Present
1806,2025-09-24,Absent
3881,2025-10-04,Absent
4625,2025-07-14,Absent
4795,2025-07-18,Present
2822,2025-03-12,Present
197,2025-09-27,Absent
232,2025-05-26,Present
384,2025-03-12,Absent
65,2025-06-25,Absent
367,2025-06-28,Absent
3746,2025-03-15,Present
3698,2025-04-28,Absent
1201,2025-01-06,Absent
1107,2025-05-20,Present
3920,2025-03-24,Present
4001,2025-08-12,Absent
2878,2025-05-02,Present
2833,2025-09-04,Absent
2810,2025-05-03,Absent
3725,2025-04-05,Present
4946,2025-09-13,Absent
1935,2025-01-24,Absent
1503,2025-02-16,Absent
725,2025-10-13,Present
4296,2025-08-01,Present
1890,2025-06-06,Absent
2215,2025-06-24,Present
3665,2025-06-11,Absent
257,2025-02-15,Absent
1866,2025-04-08,Absent
1705,2025-05-03,Absent
1608,2025-04-11,Present
3616,2025-07-17,Absent
4179,2025-10-11,Absent
3226,2025-06-28,Present
4076,2025-11-03,Present
4748,2025-08-14,Present
970,2025-05-29,Present
1539,2025-01-01,Absent
3941,2025-06-05,Present
3271,2025-10-11,Absent
1930,2025-10-24,Absent
838,2025-03-29,Absent
3716,2025-01-15,Present
229,2025-01-20,Absent
2211,2025-05-14,Absent
3408,2025-08-09,Present
2093,2025-07-18,Absent
4572,2025-02-18,Absent
4784,2025-08-07,Present
3015,2025-03-18,Absent
3367,2025-09-11,Present
3881,2025-08-22,Absent
1476,2025-10-27,Absent
484,2025-08-04,Absent
145,2025-09-09,Absent
4198,2025-04-02,Present
4649,2025-01-27,Absent
4468,2025-05-11,Present
183,2025-10-11,Present
669,2025-04-08,Absent
4506,2025-05-26,Absent
2116,2025-01-09,Absent
782,2025-03-01,Absent
4311,2025-04-14,Present
259,2025-08-05,Present
1797,2025-08-08,Present
1513,2025-10-13,Present
1662,2025-05-22,Absent
4916,2025-08-22,Absent
2807,2025-03-24,Present
4806,2025-02-07,Present
2647,2025-10-24,Present
3655,2025-07-31,Present
976,2025-05-21,Present
716,2025-10-31,Absent
2066,2025-03-08,Absent
5000,2025-05-25,Absent
2235,2025-05-18,Present
669,2025-04-03,Absent
718,2025-09-17,Present
4770,2025-01-05,Absent
2357,2025-06-15,Present
4044,2025-08-28,Present
4328,2025-03-14,Absent
4953,2025-03-03,Present
4833,2025-09-11,Absent
4017,2025-10-14,Present
483,2025-10-13,Present
2937,2025-07-25,Absent
2981,2025-02-02,Absent
4674,2025-05-31,Present
3123,2025-08-18,Absent
2028,2025-03-06,Present
2397,2025-01-06,Absent
4688,2025-05-02,Present
1691,2025-03-31,Absent
2435,2025-03-16,Present
4637,2025-11-04,Present
4006,2025-03-26,Absent
3518,2025-10-23,Present
18,2025-07-09,Present
875,2025-04-04,Absent
1292,2025-02-24,Present
589,2025-03-28,Absent
1210,2025-07-18,Absent
1527,2025-05-08,Absent
1705,2025-06-22,Absent
2987,2025-02-09,Present
4931,2025-09-02,Absent
1160,2025-03-04,Present
322,2025-02-18,Present
2108,2025-04-08,Absent
854,2025-06-05,Present
1389,2025-04-29,Present
1593,2025-07-22,Absent
4201,2025-10-18,Present
2289,2025-08-06,Absent
3610,2025-05-14,Present
1875,2025-03-08,Absent
1921,2025-10-17,Absent
1585,2025-01-15,Absent
1600,2025-09-28,Absent
2526,2025-10-15,Absent
1751,2025-10-11,Absent
393,2025-03-28,Present
1037,2025-07-22,Present
1000,2025-04-04,Absent
1227,2025-06-17,Absent
3925,2025-04-08,Present
3401,2025-02-21,Present
2132,2025-05-08,Present
4947,2025-08-29,Present
1329,2025-06-27,Absent
3098,2025-02-28,Absent
2994,2025-08-22,Present
4172,2025-11-07,Absent
250,2025-07-22,Present
2464,2025-10-05,Present
139,2025-04-09,Present
22,2025-06-21,Absent
338,2025-07-31,Absent
850,2025-01-18,Absent
3293,2025-06-10,Present
291,2025-07-17,Present
4967,2025-06-18,Present
147,2025-01-03,Absent
4125,2025-08-06,Present
3554,2025-04-28,Present
4620,2025-03-02,Absent
4310,2025-08-28,Present
2434,2025-04-20,Present
1307,2025-04-28,Present
1525,2025-09-22,Present
4668,2025-03-15,Present
2244,2025-04-08,Absent
3521,2025-05-26,Absent
1807,2025-02-05,Present
4867,2025-02-07,Present
1822,2025-06-22,Absent
493,2025-09-30,Present
3762,2025-06-12,Present
3400,2025-04-25,Present
4050,2025-10-26,Present
4874,2025-03-29,Present
200,2025-05-29,Absent
1073,2025-03-21,Absent
1288,2025-02-12,Absent
4967,2025-05-06,Absent
426,2025-11-07,Present
202,2025-10-12,Absent
2237,2025-09-06,Present
413,2025-05-09,Absent
4801,2025-06-06,Present
959,2025-03-28,Present
781,2025-09-19,Absent
2439,2025-03-18,Absent
1583,2025-07-10,Present
3413,2025-10-20,Present
2741,2025-06-19,Absent
3025,2025-06-10,Absent
4713,2025-08-11,Present
2828,2025-01-04,Present
2723,2025-10-14,Absent
991,2025-01-08,Present
529,2025-05-04,Absent
3540,2025-04-29,Present
1715,2025-02-03,Present
3913,2025-01-10,Absent
2357,2025-01-12,Present
2285,2025-01-24,Absent
1790,2025-03-22,Absent
3211,2025-04-01,Present
652,2025-10-22,Absent
1268,2025-03-23,Present
3604,2025-02-09,Present
4768,2025-02-10,Present
1789,2025-03-20,Present
3884,2025-10-01,Absent
2584,2025-04-30,Present
2522,2025-08-09,Present
6,2025-05-07,Present
1862,2025-05-18,Absent
2671,2025-06-21,Present
3809,2025-05-29,Present
4433,2025-04-07,Present
254,2025-03-25,Present
4086,2025-06-28,Absent
3737,2025-09-02,Absent
2339,2025-01-17,Present
3906,2025-07-04,Absent
2516,2025-03-31,Present
459,2025-04-02,Present
1606,2025-08-31,Present
4940,2025-07-12,Absent
636,2025-08-03,Absent
144,2025-02-22,Absent
2053,2025-01-22,Absent
94,2025-06-08,Absent
1326,2025-04-08,Present
219,2025-10-26,Present
1816,2025-10-06,Absent
713,2025-07-28,Present
4011,2025-01-26,Present
1394,2025-08-06,Absent
4880,2025-02-19,Absent
2447,2025-10-21,Absent
1076,2025-04-13,Absent
3353,2025-02-25,Absent
4991,2025-02-06,Absent
3688,2025-05-26,Absent
1591,2025-08-08,Present
879,2025-11-06,Present
2299,2025-04-25,Absent
1863,2025-01-21,Present
2046,2025-06-22,Present
378,2025-07-06,Absent
325,2025-02-04,Absent
51,2025-01-10,Absent
4252,2025-10-14,Present
768,2025-10-18,Present
3973,2025-02-10,Present
2872,2025-06-15,Present
2534,2025-06-26,Present
3615,2025-07-27,Absent
4008,2025-05-23,Present
4745,2025-03-21,Absent
4102,2025-10-08,Absent
933,2025-06-08,Present
389,2025-08-31,Present
3598,2025-08-10,Absent
2394,2025-03-08,Absent
1682,2025-03-04,Present
3280,2025-02-14,Absent
2620,2025-07-08,Absent
4749,2025-10-31,Present
4724,2025-01-30,Present
3207,2025-01-07,Present
2879,2025-07-25,Absent
453,2025-08-01,Present
487,2025-02-04,Present
3397,2025-09-28,Absent
4317,2025-05-14,Present
3364,2025-09-13,Absent
4784,2025-06-27,Absent
1307,2025-04-21,Present
97,2025-10-20,Present
1297,2025-10-07,Absent
2227,2025-01-17,Absent
2560,2025-01-24,Absent
2413,2025-03-09,Absent
3834,2025-06-21,Absent
1580,2025-07-06,Absent
4153,2025-06-22,Absent
1678,2025-07-31,Present
4308,2025-11-10,Present
1016,2025-09-08,Absent
4921,2025-07-25,Absent
4638,2025-08-19,Present
1127,2025-07-22,Absent
1555,2025-08-07,Absent
1842,2025-08-23,Present
2156,2025-10-13,Absent
4003,2025-03-03,Absent
615,2025-03-31,Absent
111,2025-04-17,Absent
3221,2025-02-13,Absent
4880,2025-09-23,Absent
1293,2025-06-29,Absent
1027,2025-07-27,Absent
3154,2025-10-20,Present
3865,2025-01-15,Present
387,2025-05-13,Present
2823,2025-08-20,Absent
1746,2025-08-16,Absent
3324,2025-03-10,Present
2504,2025-05-17,Absent
3588,2025-02-27,Present
500,2025-07-04,Present
1278,2025-07-01,Absent
895,2025-10-29,Present
4096,2025-04-27,Absent
2477,2025-01-12,Absent
2189,2025-04-04,Present
4077,2025-02-02,Absent
4719,2025-04-18,Absent
262,2025-08-22,Absent
608,2025-05-14,Present
403,2025-05-07,Absent
1267,2025-07-04,Absent
4194,2025-07-22,Absent
257,2025-08-17,Absent
2629,2025-07-01,Present
1387,2025-05-29,Present
3099,2025-06-01,Absent
4694,2025-01-05,Absent
3423,2025-03-08,Absent
1629,2025-03-23,Absent
746,2025-06-04,Absent
1993,2025-01-01,Absent
1153,2025-05-16,Absent
399,2025-11-03,Absent
1149,2025-02-15,Present
2453,2025-03-08,Present
3974,2025-05-06,Present
3216,2025-09-09,Present
3860,2025-09-12,Present
1175,2025-09-05,Absent
2338,2025-06-02,Absent
1624,2025-01-05,Present
1539,2025-10-11,Absent
3466,2025-04-22,Absent
3244,2025-01-07,Absent
207,2025-10-14,Absent
2569,2025-04-13,Absent
4320,2025-08-09,Absent
1779,2025-03-15,Absent
1543,2025-05-28,Absent
2625,2025-02-04,Present
3676,2025-03-23,Absent
4300,2025-10-07,Present
1294,2025-07-27,Present
781,2025-06-16,Present
2978,2025-06-09,Absent
3396,2025-10-20,Present
725,2025-01-02,Absent
2647,2025-03-03,Absent
2955,2025-05-03,Absent
1054,2025-11-05,Absent
781,2025-03-19,Present
1231,2025-04-16,Present
4660,2025-06-22,Absent
1400,2025-05-04,Absent
1685,2025-05-19,Present
1577,2025-07-16,Present
1392,2025-01-23,Absent
4216,2025-06-18,Present
4548,2025-06-13,Absent
3202,2025-01-14,Absent
1695,2025-03-28,Present
2139,2025-02-03,Absent
2941,2025-02-04,Present
931,2025-10-29,Present
525,2025-09-07,Absent
584,2025-03-23,Present
4989,2025-10-24,Absent
3204,2025-05-01,Absent
1879,2025-05-11,Present
753,2025-08-14,Absent
1643,2025-09-30,Absent
1450,2025-10-30,Present
4433,2025-03-10,Absent
2595,2025-09-25,Absent
435,2025-01-21,Absent
450,2025-01-17,Absent
2815,2025-10-03,Present
3105,2025-06-20,Absent
4183,2025-05-07,Present
3095,2025-10-03,Absent
1626,2025-06-04,Absent
548,2025-04-09,Absent
4174,2025-02-18,Absent
2062,2025-01-05,Present
818,2025-08-04,Present
3947,2025-09-20,Present
2463,2025-05-21,Present
4692,2025-10-26,Present
3978,2025-09-16,Present
4730,2025-08-16,Present
1341,2025-06-14,Present
4144,2025-03-28,Present
3026,2025-11-03,Absent
1716,2025-07-25,Present
106,2025-02-12,Present
3058,2025-04-08,Present
3197,2025-08-22,Absent
2651,2025-10-01,Absent
405,2025-06-08,Absent
11,2025-08-28,Present
37,2025-03-27,Absent
4926,2025-02-05,Present
1943,2025-04-11,Absent
4930,2025-07-07,Present
3967,2025-10-16,Present
3303,2025-08-29,Absent
4354,2025-04-09,Absent
3951,2025-05-31,Absent
1666,2025-11-08,Present
3219,2025-03-28,Present
1936,2025-06-11,Absent
3193,2025-07-29,Absent
1730,2025-06-16,Present
4105,2025-03-03,Absent
1546,2025-02-08,Absent
3609,2025-05-01,Absent
3188,2025-10-08,Present
2185,2025-07-18,Present
801,2025-06-21,Present
4735,2025-08-27,Present
4447,2025-09-06,Absent
1029,2025-04-21,Absent
3887,2025-09-16,Present
1044,2025-08-18,Present
2213,2025-04-01,Present
2508,2025-07-17,Present
4644,2025-03-03,Absent
2831,2025-07-25,Present
2549,2025-06-06,Present
1476,2025-01-08,Present
2521,2025-05-25,Absent
4975,2025-03-18,Present
1368,2025-10-09,Present
1905,2025-07-19,Absent
4806,2025-07-03,Present
1977,2025-07-27,Absent
3845,2025-02-21,Present
22,2025-07-11,Absent
4586,2025-11-06,Present
886,2025-03-08,Present
25,2025-11-05,Present
1962,2025-07-25,Absent
4524,2025-03-28,Present
270,2025-03-28,Absent
3689,2025-10-31,Absent
329,2025-03-18,Present
3151,2025-06-03,Present
1704,2025-10-14,Present
1936,2025-02-16,Present
1219,2025-04-14,Present
1924,2025-10-30,Absent
3213,2025-07-25,Present
972,2025-08-24,Absent
4506,2025-01-07,Present
3325,2025-06-08,Absent
4458,2025-04-08,Present
306,2025-01-25,Present
3297,2025-03-09,Absent
3637,2025-02-10,Present
4250,2025-02-08,Present
3021,2025-02-15,Absent
491,2025-02-19,Present
159,2025-01-10,Absent
1538,2025-09-17,Present
420,2025-02-10,Present
3589,2025-09-28,Absent
1227,2025-09-08,Present
3916,2025-11-03,Present
1653,2025-05-25,Absent
4676,2025-01-05,Absent
3570,2025-07-10,Absent
3729,2025-04-29,Absent
686,2025-09-06,Absent
941,2025-09-01,Absent
4700,2025-03-17,Present
1258,2025-11-05,Present
2968,2025-02-01,Absent
1869,2025-09-17,Absent
3270,2025-10-07,Absent
2057,2025-03-07,Present
2228,2025-08-24,Present
864,2025-04-12,Absent
3802,2025-10-09,Present
3500,2025-05-12,Present
410,2025-08-30,Present
3924,2025-11-06,Present
935,2025-09-05,Absent
1609,2025-05-30,Present
3402,2025-08-01,Absent
3441,2025-04-18,Present
1584,2025-05-17,Absent
3568,2025-06-08,Absent
3280,2025-01-14,Absent
4817,2025-02-14,Present
200,2025-03-08,Present
2502,2025-08-19,Present
3765,2025-09-18,Absent
167,2025-04-08,Present
242,2025-01-03,Present
2648,2025-04-05,Present
1598,2025-04-11,Absent
1327,2025-01-27,Absent
1162,2025-01-11,Absent
1418,2025-09-01,Present
213,2025-03-21,Present
460,2025-09-12,Present
2989,2025-09-03,Absent
2628,2025-02-06,Absent
4129,2025-07-24,Absent
1118,2025-03-19,Present
